COACHELLA_SENTIMENT,COACHELLA_YN,NAME,RETWEET_COUNT,TEXT,TWEET_COORD,TWEET_CREATED,TWEET_ID,TWEET_LOCATION,USER_TIMEZONE
neutral,yes,paulduncanjr,0,Can somebody please explain to me what Coachella is? #Coachella2015 #Coachella Thanks.,"[0.0, 0.0]",2015-01-06 14:55:00,5525990000000000,"LaS VeGAs, NV ",
neutral,yes,RobbySaysWhat,0,#Coachella2015  Lineup ^__^ http://t.co/yuxzegfCgA,,2015-01-06 14:55:00,5525990000000000,,Central Time (US & Canada)
neutral,yes,thuumperr__,1,RT @Fabianappleseed: When you live in Indio but you cant go to #Coachella2015,,2015-01-06 14:54:00,5525990000000000,,
neutral,yes,whyteJen,0,SORRY BUT HOW TEMPTING IS THIS? #Coachella2015 http://t.co/cOgMtzJmhb,,2015-01-06 14:53:00,5525990000000000,Naul,Amsterdam
neutral,yes,EpicPropTour,0,Girls before and after the #Coachella2015 lineup is released. _Ÿ’Å#TransformationTuesdayâ€_ http://t.co/4eR4cC6HvV,,2015-01-06 14:51:00,5525980000000000,"Phoenix, AZ",Eastern Time (US & Canada)
neutral,yes,PaulEscolar,0,I really just wanted TAYLOR SWIFT and a SMITHS reunion. #coachella2015,,2015-01-06 14:50:00,5525980000000000,,Pacific Time (US & Canada)
neutral,yes,Atuakoi,0,always somebody I know that is going to #Coachella2015.,,2015-01-06 14:49:00,5525980000000000,,Pacific Time (US & Canada)
neutral,yes,WizzyJump,0,@BET @Drake brill! #drake #Coachella2015,,2015-01-06 14:49:00,5525980000000000,everywhere,London
neutral,yes,TIP_Might69Her,0,Anyone tryna go down to L.A. For #Coachella2015,,2015-01-06 14:49:00,5525980000000000,West Phoenix,Pacific Time (US & Canada)
neutral,yes,knockoutxo,0,Not as amped about the line up as I was this year though #Coachella2015,,2015-01-06 14:46:00,5525970000000000,Long Island NY,Arizona
neutral,yes,MicheleSherstan,1,RT @steveburgess1: #SteelyDan are booked for #Coachella2015 ! And a lot of people of a certain age are asking: What's Coachella?,,2015-01-06 14:44:00,5525970000000000,"North Vancouver, BC, Canada",Pacific Time (US & Canada)
neutral,yes,LaidbackPatrick,0,Should I go? #coachella2015 http://t.co/5L2Ys4WThU,,2015-01-06 14:44:00,5525970000000000,"San Francisco, CA",Pacific Time (US & Canada)
neutral,yes,amymgonzalez,0,Steely Dan????? Did I read that right????????????? #Coachella2015,,2015-01-06 14:44:00,5525970000000000,Narnia i think ,Pacific Time (US & Canada)
neutral,yes,NixMix89,1,RT @Vakast: What's your thoughts on the #Coachella2015 lineup? Thought #BadReligion could be with the #ACDC group. #Music #TTOT,,2015-01-06 14:44:00,5525960000000000,"Artesia, CA",Pacific Time (US & Canada)
neutral,yes,JimmyRuggiero,0,I'm guessing about 90% of people posting about Coachella googled AC/DC thinking they were EDM #Coachella2015,"[34.07871993, -118.36285452]",2015-01-06 14:43:00,5525960000000000,Los Angeles/Boston,
neutral,yes,TishShernique,1,RT @PrettySickly: Who's going to #Coachella2015 ?!,,2015-01-06 14:42:00,5525960000000000,London,Casablanca
neutral,yes,campfirewood,0,"I heard a rumor that, when Steely Dan plays ""Black Cow,"" Drake is going to come out and cover ""Uptown Baby."" #Coachella2015",,2015-01-06 14:41:00,5525960000000000,Fairgrounds Resident,Central Time (US & Canada)
neutral,yes,ChrisTVaughan,0,Is it just me or are all the biggest music festivals going back in time with their headliners? #Coachella2015 #Glastonbury2015 #old #music,,2015-01-06 14:40:00,5525960000000000,Crawley,
neutral,yes,NBAmes,0,"And @keysnkrates , @RehabMusic and @kaskade #Coachella2015 @reidbelanger15",,2015-01-06 14:39:00,5525950000000000,canada ,Eastern Time (US & Canada)
neutral,yes,LANGMarMendoza,3,Fans and haters react to #Coachella2015 @acdc @drake #jackwhite What do you think about the lineup? http://t.co/aMkUrmAfND @coachella,,2015-01-06 14:38:00,5525950000000000,"Los Angeles, Calif.",Hawaii
neutral,yes,nickisaak,0,day 2 though.. #Coachella2015,,2015-01-06 14:36:00,5525950000000000,Los Angeles,Pacific Time (US & Canada)
neutral,yes,catfern93,0,I am no yet rich enough to afford the fashion to go to Coachella matter of fact....I can't afford to go to #Coachella #Coachella2015,,2015-01-06 14:36:00,5525950000000000,neverland ,Atlantic Time (Canada)
neutral,yes,LANGMarMendoza,0,"@MrLowfish @awonderdj You've been quoted in my #Storify story ""Fans (and haters) react to #Coachella2015"" http://t.co/62CVwZ6tsz",,2015-01-06 14:35:00,5525940000000000,"Los Angeles, Calif.",Hawaii
neutral,yes,LANGMarMendoza,0,"@MS_H0NEYDIP @brookekahaner You've been quoted in my #Storify story ""Fans (and haters) react to #Coachella2015"" http://t.co/62CVwZ6tsz",,2015-01-06 14:35:00,5525940000000000,"Los Angeles, Calif.",Hawaii
neutral,yes,LANGMarMendoza,0,"@jozikvmendez @paige_gentling You've been quoted in my #Storify story ""Fans (and haters) react to #Coachella2015"" http://t.co/62CVwZ6tsz",,2015-01-06 14:35:00,5525940000000000,"Los Angeles, Calif.",Hawaii
neutral,yes,LANGMarMendoza,0,"@Twitter @TheKumar18 @SieraSantos You've been quoted in my #Storify story ""Fans (and haters) react to #Coachella2015"" http://t.co/62CVwZ6tsz",,2015-01-06 14:35:00,5525940000000000,"Los Angeles, Calif.",Hawaii
neutral,yes,PyrenaC,0,"""@kaskade: â€œ@Forever21: The lineup is here! #Coachella2015 http://t.co/liyWAhs45Qâ€ù Cue the flower headband display front + center!""",,2015-01-06 14:34:00,5525940000000000,Indonesia,Bangkok
neutral,yes,ItweetatChris,0,"Bc: shortage in museum audio tour headphones, Coachella just announced all of our tickets come w/free plus one for our dads! #Coachella2015",,2015-01-06 14:34:00,5525940000000000,"Solana Beach, Ca",Pacific Time (US & Canada)
neutral,yes,LandisAnna12,52,"RT @brownjenjen: Â» http://t.co/1cOSAU7FeC 692 Coachella 2015: AC/DC, Steely Dan, Drake among headliners #Coachella2015 Having peformeâ€_ httpâ€_",,2015-01-06 14:32:00,5525940000000000,"Spindale, North Carolina ",Eastern Time (US & Canada)
neutral,yes,notevenillya,0,"#Coachella2015 run the Jewels, Tyler the creator, ghostface killah, flying Lotus.  That's pretty much it",,2015-01-06 14:30:00,5525930000000000,,Eastern Time (US & Canada)
neutral,yes,shaunMlutz,0,All I want is to see @Drake and @theweeknd at #Coachella2015  #OVOXO,,2015-01-06 14:29:00,5525930000000000,"Gresham, Oregon",Arizona
neutral,yes,Ame_024,0,#Coachella... Still not sure if I am going to buy tickets.... #Coachella2015 #coachellalineup,,2015-01-06 14:28:00,5525930000000000,"Los Angeles,California",Central Time (US & Canada)
neutral,yes,alexandrarabl,0,"@coachella unfortunately I have to sell my ticket so if any one out there wants and needs one, please contact me #Coachella #Coachella2015","[-37.01045617, 174.60297647]",2015-01-06 14:28:00,5525920000000000,,Nuku'alofa
neutral,yes,megan_mccormick,0,Coachellaâ€_Brand New &lt;-- Most excited. Yup. Not Drake. #Coachella2015,,2015-01-06 14:25:00,5525920000000000,"Los Angeles, CA -- Made in MI",Quito
neutral,yes,Fabianappleseed,1,When you live in Indio but you cant go to #Coachella2015,,2015-01-06 14:24:00,5525920000000000,,
neutral,yes,esther_guerrero,0,"mac demarco, tame impala, the weeknd, toro y moi, drake, florence, bad suns, coasts, rac ... djdnsksjdbd I have to go #coachella2015",,2015-01-06 14:18:00,5525900000000000,detroit ,Atlantic Time (Canada)
neutral,yes,chauie,0,#Coachella2015 line-up announced and I just received an email for cheap flights to LA. #meanttobe lol,,2015-01-06 14:17:00,5525900000000000,Australia,Sydney
neutral,yes,Justins_Lens,0,You know it's the new year in SoCal when everyone starts freaking out about #Coachella. #Coachella2015 #NewYear,,2015-01-06 14:14:00,5525890000000000,Los Angeles,
neutral,yes,MelissaKaW,2,RT @keegs: #Coachella2015 lineup announced. Not sure how I feel about it. http://t.co/8dBmrb8JYT,,2015-01-06 14:14:00,5525890000000000,Melbourne~Australia,
neutral,yes,SchultzCarolyn,0,This is happening #Coachella2015 http://t.co/mT7tsJIT7V,,2015-01-06 14:13:00,5525890000000000,"Boston, MA",
neutral,yes,FeldmanAgency,1,Check this out! @keysnkrates are playing @coachella on April 10&amp;17th! #Coachella2015 http://t.co/FgITZpdIh9,,2015-01-06 14:13:00,5525890000000000,Toronto / Vancouver,Quito
neutral,yes,HeyyyJoeee,0,Gotta check out some of these bands now... #Coachella2015,,2015-01-06 14:12:00,5525890000000000,Scotsdale AZ,Arizona
neutral,yes,AMays99,0,â€œ@Cedric2206 fancy #Coachella2015?!? http://t.co/dRXgy60s8iâ€ù,"[51.45396795, -0.16379706]",2015-01-06 14:12:00,5525890000000000,London,London
neutral,yes,brownjenjen,52,"Â» http://t.co/1cOSAU7FeC 692 Coachella 2015: AC/DC, Steely Dan, Drake among headliners #Coachella2015 Having peformeâ€_ http://t.co/knlJD4mUPQ",,2015-01-06 14:12:00,5525880000000000,"Dallas, TX",Ljubljana
neutral,yes,OfficialJools,0,#Coachella2015 Lineup is here and Tickets on sale tomorrow at 12pm! @NBCLA @KTLA @KTLAnewsdesk @ABC7 @myfoxla @GDLA @Studio11LA,,2015-01-06 14:12:00,5525880000000000,Beaumont CA ,Pacific Time (US & Canada)
neutral,yes,trancepantss,1,If anyone is selling their weekend one ticket for under $400 let me know please. thank you. #Coachella2015,,2015-01-06 14:11:00,5525880000000000,"california, usa",Pacific Time (US & Canada)
neutral,yes,MauraGrierson,1,@Drake @theweeknd @acdc all part of #Coachella2015 !! Who else? http://t.co/ClsfGrWryO,,2015-01-06 14:08:00,5525880000000000,Toronto,Quito
neutral,yes,elsegoodmusic,0,"@awonderdj that's FUCKN awesome! (My phone just autocorrected to make ""fuckn"" in caps) congrats! Doing Australia proud! #Coachella2015",,2015-01-06 14:07:00,5525870000000000,"Perth, WA",Perth
neutral,yes,PrettySickly,1,Who's going to #Coachella2015 ?!,,2015-01-06 14:06:00,5525870000000000,,London
neutral,yes,sandentotten,0,"You guys, @MileyCyrus is Instagramming about @NASA / @HubbleTelescope's new pic: http://t.co/6oivmRh3Bc Also rips #Coachella2015",,2015-01-06 14:05:00,5525870000000000,"Los Angeles, CA",Pacific Time (US & Canada)
neutral,yes,thecarbncopy,0,And it's here... #Coachella2015 http://t.co/ezUpQs9Qr6,,2015-01-06 14:05:00,5525870000000000,Los Angeles,Pacific Time (US & Canada)
neutral,yes,ragdso,1,RT @JMSimonChi: Thank you @NoiseyMusic for the laughs about #Coachella2015 ... I just snorted like ah swine in class. #Dying - http://t.co/â€_,,2015-01-06 14:05:00,5525870000000000,,Caracas
neutral,yes,lottiedottie0,0,What will drake open with? #Coachella2015,,2015-01-06 14:04:00,5525870000000000,"ct, colorado ",Mountain Time (US & Canada)
neutral,yes,CatHamm,0,"#Coachella2015 lineup: AC/DC, Jack White, Drake, Steely Dan, Florence &amp; the Machine, Alt-J, Vic Mensa, more http://t.co/521AbO6zTf",,2015-01-06 14:04:00,5525860000000000,Los Angeles,Pacific Time (US & Canada)
neutral,yes,B105Brisbane,1,"RT @HeyTimArnold: Could @Ingrosso and/or @Axwell add  ""Flights for Tim"" to their rider for #Coachella2015? Tahttp://t.co/OErdULOJkq http:/â€_",,2015-01-06 14:02:00,5525860000000000,"Brisbane, Australia",Brisbane
neutral,yes,jenniferetoile,0,Good morning erry'one and Coachella lineup. #Coachella2015,,2015-01-06 14:02:00,5525860000000000,"Adelaide, AUS",Adelaide
neutral,yes,Salamanderfs,0,Probably not one of the strongest lineups regarding headliners in recent years for #Coachella2015 but probably one of the most underrated,"[0.0, 0.0]",2015-01-06 14:01:00,5525860000000000,"SJ/LA, CA ",Central Time (US & Canada)
neutral,yes,Toaster_Toaster,1,RT @taky0n: So who on the #Coachella2015 lineup is death grips under a different name?,,2015-01-06 14:00:00,5525850000000000,,Central Time (US & Canada)
neutral,yes,vithespicelord,0,@LILBTHEBASEDGOD Just saw the line up Dad Are you gonna be there the 12th or the 19th ? #Coachella2015,,2015-01-06 13:57:00,5525850000000000,EARTH ,Eastern Time (US & Canada)
neutral,yes,Jessie_GilesXO,0,So Coachella tickets are on sale now! _Ÿ˜ç #Coachella2015 oh pretty pretty please I wanna go! #eatsleeprave _Ÿç•_Ÿ˜´âœŒï¸è,,2015-01-06 13:57:00,5525850000000000,,
neutral,yes,TheOnlyZajch,0,Dem #Coachella2015 lineups tho!,,2015-01-06 13:56:00,5525850000000000,up in the Great White North,Central Time (US & Canada)
neutral,yes,MissRuiz_xoxo,0,@MarinasDiamonds is playing #Coachella2015 gives me hope she'll come back to austin for SXSW.,,2015-01-06 13:55:00,5525840000000000,Austin Texas,Central Time (US & Canada)
neutral,yes,michtashia,0,...is it okay if I've never heard 90% of the names in #Coachella2015 lineup?,,2015-01-06 13:54:00,5525840000000000,+65 | +62,Singapore
neutral,yes,TeamThirstTrap,1,RT @firefire100: if you have never lived in new york and are wondering what williamsburg brooklyn looks like? peep the #Coachella2015 lineuâ€_,,2015-01-06 13:52:00,5525840000000000,"Rosedale, NY",Eastern Time (US & Canada)
neutral,yes,JoshuaTehee,0,.@coachella lineup is out. What do we think? #rikkidontlosethatnumber #coachella2015 http://t.co/sppEFzvUnl,,2015-01-06 13:51:00,5525830000000000,"Fresno, CA",
neutral,yes,_deeram,0,Who's going to #Coachella2015 though? _Ÿ™‹_Ÿ™‹_Ÿ™‹_Ÿ™‹,,2015-01-06 13:51:00,5525830000000000,,Pacific Time (US & Canada)
neutral,yes,SimgeSercee,0,Ac/Dc _Ÿ™èâœŒ #Coachella2015 http://t.co/S2qgDkPtfV,,2015-01-06 13:50:00,5525830000000000,,
neutral,yes,le_duba,1,RT @CoreyBee_: Senior year. #Coachella2015,,2015-01-06 13:50:00,5525830000000000,,Arizona
neutral,yes,feezy33,0,#Coachella2015 lolz already streaming live http://t.co/OPOsm6PaUz,,2015-01-06 13:48:00,5525830000000000,Dallas TX,Mountain Time (US & Canada)
neutral,yes,sarahhhhbelle,1,Seeing Coldplay and/or The XX in that line-up would've been nice. #Coachella2015,,2015-01-06 13:47:00,5525820000000000,,
neutral,yes,TrivWorks,0,Wonder how many of these bands/artists Kanye West's fans have heard of: #Coachella #Coachella2015 http://t.co/Rf9YHOm8Ig,,2015-01-06 13:47:00,5525820000000000,"Brooklyn, NY",Eastern Time (US & Canada)
neutral,yes,downtown7thave,1,J cole. Glad to see Azeala Banks though RT @RevoltTV: Who else would you have added to the #Coachella2015 line-up? #TalkBack,,2015-01-06 13:46:00,5525820000000000,,
neutral,yes,gpaul17,0,@Drake and @kaskade performing a #moveforme remix at #coachella2015??,,2015-01-06 13:46:00,5525820000000000,,
neutral,yes,idekelly,0,â€œ@lights: We are! 11/18 RT @master_vickster: Petition for @lights to play #Coachella2015â€ù WJBISYKL,,2015-01-06 13:46:00,5525820000000000,â™¡10.22.14â™¡,Atlantic Time (Canada)
neutral,yes,dakg,0,â€œ@WE_ARE_HXV: My #Coachella2015 lineup http://t.co/8FvSFIOXalâ€ù@MigosATL,,2015-01-06 13:45:00,5525820000000000,,Eastern Time (US & Canada)
neutral,yes,DrunkonRK,0,Looked at #coachella2015 &amp; not much I'd want to see except English acts George Ezra &amp; Gordon City. Met/saw Clean Bandit already so that's ok,,2015-01-06 13:45:00,5525820000000000,Jared Leto RT'd me 15.11.13,London
neutral,yes,MsLisaMarie17,0,Can we talk about #Saturday#Coachella2015 http://t.co/owyB6hDLVP,,2015-01-06 13:43:00,5525810000000000,"Los Angeles, Ca ",Alaska
neutral,yes,Sam_HRP,1,"RT @Howiewoodpromo: This year's @coachella is being headlined by @acdc, Jack White, &amp; @champagnepapi. #Coachella2015 #hrp #howiewoodhttp:/â€_",,2015-01-06 13:43:00,5525810000000000,"Charlotte, NC",
neutral,yes,321johnnyboy,0,Whos all going to this years concert performance of #Coachella2015,,2015-01-06 13:43:00,5525810000000000,U.S.A.,Eastern Time (US & Canada)
neutral,yes,nonz,0,day 3 of #Coachella2015 is softer than Drake,,2015-01-06 13:42:00,5525810000000000,the LBC,Pacific Time (US & Canada)
neutral,yes,HeyTimArnold,1,"Could @Ingrosso and/or @Axwell add  ""Flights for Tim"" to their rider for #Coachella2015? Tahttp://t.co/OErdULOJkq http://t.co/YJQQhu87ZB",,2015-01-06 13:40:00,5525810000000000,Brisbane,New Caledonia
neutral,yes,WE_ARE_HXV,33,My #Coachella2015 lineup http://t.co/vltOuQc0Nv,,2015-01-06 13:40:00,5525800000000000,ULTRA RECORDS / HOODRICH ,Eastern Time (US & Canada)
neutral,yes,ladytin2x,0,Photo: rakoji: coachella 2015 line up announced #coachella #coachella2015 http://t.co/VQYBJox6JH,,2015-01-06 13:38:00,5525800000000000,BOS,Eastern Time (US & Canada)
neutral,yes,Roisin_OConnor,0,"Alt-J, Hozier, Steely Dan, Alabama Shakes, St. Vincent, Ryan Adams... #Coachella2015 http://t.co/KsjOLgwvEM",,2015-01-06 13:38:00,5525800000000000,London,London
neutral,yes,Fritzygrl,1,#Coachella2015 with @deadlybasic,,2015-01-06 13:38:00,5525800000000000,CLE / UA 18 ,Eastern Time (US & Canada)
neutral,yes,BronaghMcN,0,I want to go to #Coachella2015 who's with me!,,2015-01-06 13:38:00,5525800000000000,Worldwide,Dublin
neutral,yes,JoeyHynes90,3,RT @BadManMedia: The #Coachella2015 line up has been announced !!! http://t.co/RxCR3q8cH5,,2015-01-06 13:37:00,5525800000000000,,London
neutral,yes,geeegraxi,0,I should've asked my parents for #Coachella2015 tickets for Christmas. I gotta make this happen _Ÿ˜©,,2015-01-06 13:37:00,5525800000000000,âù_ï¸è ZR.KS.AR.JG.LY âù_ï¸è,Eastern Time (US & Canada)
neutral,yes,IAMGoldCoast,0,Can we get #Flockadamus at @coachella #coachella2015 @FLOSSTRADAMUS,,2015-01-06 13:35:00,5525790000000000,"Long Beach, CA",Pacific Time (US & Canada)
neutral,yes,ameliafsimmons,0,"Argh go away #Coachella2015 lineup, you're so beautiful I can't even look at you.",,2015-01-06 13:35:00,5525790000000000,South East,
neutral,yes,fcknmarss,0,Crying bc I'm currently a broke bitch _Ÿ˜__Ÿ˜__Ÿ˜_ #Coachella2015 http://t.co/Lcs9vgQvPj,,2015-01-06 13:35:00,5525790000000000,,Pacific Time (US & Canada)
neutral,yes,GBPlitz,0,@StubHub The celebrities and how they dress. #Coachella2015 #FromADistance,,2015-01-06 13:35:00,5525790000000000,Green Bay,Central Time (US & Canada)
neutral,yes,steveburgess1,1,#SteelyDan are booked for #Coachella2015 ! And a lot of people of a certain age are asking: What's Coachella?,,2015-01-06 13:34:00,5525790000000000,"Vancouver, BC, Canada",Alaska
neutral,yes,johnnybabyyXO,0,â€œ@StubHub: Who are you the most excited to see at #Coachella2015?â€ù @theweeknd !!! Please send me #TixWish,,2015-01-06 13:33:00,5525790000000000,E$M/209/713/Kissland,Pacific Time (US & Canada)
neutral,yes,kirrrbz,0,HOLY SHI....... #Coachella2015,,2015-01-06 13:33:00,5525790000000000,,Pacific Time (US & Canada)
neutral,yes,Howiewoodpromo,1,"This year's @coachella is being headlined by @acdc, Jack White, &amp; @champagnepapi. #Coachella2015 #hrp #howiewoodhttp://t.co/5iAR5KaMPq",,2015-01-06 13:33:00,5525790000000000,"Cali, NY, Carolinas",Eastern Time (US & Canada)
neutral,yes,Miss__Gold,0,tickets go on sale jan 7th for #Coachella2015 this April !!!!! SEE YOU IN THE DESERT,,2015-01-06 13:32:00,5525790000000000,J'habit au Centre-Ville,
neutral,yes,emilysteers,1,"RT @paulcibis: Best Fake Bands Playing #Coachella2015: Untold Reckoning, The Appaloosa Stablemates, Grasscar, Smokey Eye Tutorial.",,2015-01-06 13:32:00,5525790000000000,ojai,Pacific Time (US & Canada)
neutral,yes,Monication,0,An accurate depiction of the #Sahara tent at @coachella #Coachella2015 http://t.co/dQPLNkhjAy,,2015-01-06 13:32:00,5525790000000000,YVR,Pacific Time (US & Canada)
neutral,yes,notSaif,0,AC/DC is NOT an unpopular band! #Coachella2015,"[23.57498596, 58.57172682]",2015-01-06 13:32:00,5525780000000000,Muscat | Dubai | Karachi,Muscat
neutral,yes,LoveBuzzInc,0,What do you guys think of the #Coachella2015 line up. http://t.co/FgE3N2NNdt,,2015-01-06 13:32:00,5525780000000000,Leeds,Casablanca
neutral,yes,WayneJ_R,0,@Leakrew: Check Out The 2015 @coachella Lineup - #Coachella #Coachella2015 - http://t.co/IHVEhuS4j7 http://t.co/l4F0aOxgcg,,2015-01-06 13:30:00,5525780000000000,Blackpool,
neutral,yes,ErraticClothing,0,#Coachella2015Most of the best acts are in a smaller font...#ErraticAllDay #ErraticClothingâ€_ http://t.co/D2x3aTY5u7,,2015-01-06 13:27:00,5525770000000000,818 | #CAallDay | Loâˆ« _”__gÑ‘lÑ‘âˆ« ,Pacific Time (US & Canada)
neutral,yes,thatbritguynyc,0,"To feel old and out of touch, read the line up of #Coachella2015 backwards and stop when you recognize an artist or band... #who",,2015-01-06 13:25:00,5525770000000000,NYC,
neutral,yes,cynSRG,0,Lineup is here #coachella2015 ! https://t.co/Ddfr05u9YW cc @gradient_mag,,2015-01-06 13:25:00,5525770000000000,Paris,Greenland
neutral,yes,Missdiazjessica,2,RT @Nayelyyl: Weekend 2 #Coachella2015,,2015-01-06 13:25:00,5525770000000000,,
neutral,yes,LoveOfLexi16,0,"#Coachella2015 I would only miss school on Friday, but missing school means more work so.... I'll try to go next year_Ÿ˜_",,2015-01-06 13:24:00,5525770000000000,"L.A/Valley, California",
neutral,yes,_OxMalii,0,So I have two months and few weeks to get the money I need to get #Help #Coachella2015,,2015-01-06 13:23:00,5525760000000000,eating corn with miley. ,
neutral,yes,handbagheaven,0,The lineup for @coachella is out!! Who are you excited to see?? #coachella #Coachella2015 #coachellafashion #music,,2015-01-06 13:23:00,5525760000000000,"SLC, UT",Eastern Time (US & Canada)
neutral,yes,mollipdubs,0,brb taking out a loan and getting a second job @coachella #Coachella2015 http://t.co/qHdEnwUXeA,,2015-01-06 13:22:00,5525760000000000,:: higher state of mind ::,Eastern Time (US & Canada)
neutral,yes,LADYTRISHAXOXO,0,AND THE BIGGEST HEADLINER OF #COACHELLA2015:FASHION.,,2015-01-06 13:21:00,5525760000000000,"âœ¨BAE AREA, HELLAFORNIAâœ¨",Pacific Time (US & Canada)
neutral,yes,PastTenseOfHold,0,#Coachella2015: the year #deephouse took over @coachella,,2015-01-06 13:21:00,5525760000000000,,Pacific Time (US & Canada)
neutral,yes,HanahSchrader,1,RT @891thePoint: Check out who is headlining #Coachella2015 HERE --&gt; http://t.co/YuM93u19Ss,,2015-01-06 13:20:00,5525750000000000,-417-,Central Time (US & Canada)
neutral,yes,albionit,0,Who wants to go? #COACHELLA2015 http://t.co/IujUjcA8k5,,2015-01-06 13:20:00,5525750000000000,"Miami, FL",Eastern Time (US & Canada)
neutral,yes,JenniferConnor,0,#Coachella2015 though,,2015-01-06 13:20:00,5525750000000000,"Offaly, Ireland ",Dublin
neutral,yes,fridarawr,0,"Why must the rates go up, and the rooms be full? #coachella #Coachella2015 #thingsIhateaboutcoachella #whycoachella",,2015-01-06 13:18:00,5525750000000000,San Diego,
neutral,yes,denisemarie_h,0,That lineup tho #Coachella2015 #letsgetweird,,2015-01-06 13:17:00,5525750000000000,,Pacific Time (US & Canada)
neutral,yes,nahal_xo,0,That @coachella line up though!! #ineedtogo #Coachella2015,,2015-01-06 13:16:00,5525740000000000,,Pacific Time (US & Canada)
neutral,yes,dominiquefong,1,Wonâ€™t be there this yr:( MT @MyDesert: The #Coachella2015 lineup is here!!! : http://t.co/PzwlYqIm65 @Coachella http://t.co/FH5o8mmCHa,,2015-01-06 13:15:00,5525740000000000,"Palm Springs, CA",Pacific Time (US & Canada)
neutral,yes,iamnotajerk,0,@KillerMikeGTO see you in the desert homey _Ÿ‘‰_Ÿ’_ #RTJ #Coachella2015,,2015-01-06 13:13:00,5525740000000000,Stankonia,Eastern Time (US & Canada)
neutral,yes,kennypdrumz,0,The only #Coachella2015 artist you should be talking about is Brant Bjork. #BROS,,2015-01-06 13:13:00,5525740000000000,The Jersey Shore,Eastern Time (US & Canada)
neutral,yes,SteveCizzle,0,".@AZEALIABANKS You must find a way to perform ""Slow Hands"" with them... @Interpol #Coachella2015","[39.94832008, -75.14468654]",2015-01-06 13:12:00,5525730000000000,"Philadelphia, PA",Atlantic Time (Canada)
neutral,yes,laurarabehl,1,I'm only going for Lil B #Coachella2015,,2015-01-06 13:12:00,5525730000000000,,Central Time (US & Canada)
neutral,yes,sandramorones91,0,Thinking of going to #Coachella2015 hmmm..,,2015-01-06 13:11:00,5525730000000000,,
neutral,yes,SoFarChris,0,Tight RT @2DOPEposts: Drake will headline the 2015 @Coachella festival. http://t.co/Q795L0t8NK #Coachella2015 http://t.co/spwgMTM6a2,,2015-01-06 13:10:00,5525730000000000,9 one 4,Eastern Time (US & Canada)
neutral,yes,JVR24_,0,I wonder who are they going to add at the last minute. Last year we got Julian Casablancas and The Pixies. #Coachella2015,,2015-01-06 13:09:00,5525730000000000,90011,Alaska
neutral,yes,christinewang12,0,"#Coachella2015 lineup was announced. When did it become ""almost festival season"" again? Damn, I'm getting old. #didntmyearsjustrecover",,2015-01-06 13:09:00,5525730000000000,,
neutral,yes,IKahler15,0,@LILBTHEBASEDGOD IS PREFORMING AT #Coachella2015,,2015-01-06 13:08:00,5525720000000000,"Grand Island,Nebraska",Central Time (US & Canada)
neutral,yes,jasminegar,0,"The lineup is alright, I'd only go to see @brandnewrock #Coachella2015",,2015-01-06 13:08:00,5525720000000000,CA,Pacific Time (US & Canada)
neutral,yes,Riskee,0,"I think I'm too old for #Coachella2015 I don't want to see any. Well, pay.  Maybe Florence if it was free.  #AC/DC isn't one going mad?",,2015-01-06 13:07:00,5525720000000000,,Arizona
neutral,yes,BONNILYN_LA2014,0,#Coachella2015   bring back TUPAC....,,2015-01-06 13:06:00,5525720000000000,,Pacific Time (US & Canada)
neutral,yes,machavelli_,0,Who's telling the truth??? #Coachella2015 http://t.co/auyUI73N4j,,2015-01-06 13:06:00,5525720000000000,,Arizona
neutral,yes,mchungphoto,3,PHOTOS: A look at some of the bands who will be at @coachella #Coachella2015  http://t.co/jIc6EbrCTI via @mydesert http://t.co/LMFwtNYnvu,,2015-01-06 13:06:00,5525720000000000,"Palm Springs, CA",Alaska
neutral,yes,allanlam3k,0,Where's @kanyewest at tho?! #Coachella2015,,2015-01-06 13:02:00,5525710000000000,Yay Areaaaaaa,
neutral,yes,allanlam3k,0,Where's @G_Eazy tho?! #Coachella2015,,2015-01-06 13:01:00,5525710000000000,Yay Areaaaaaa,
neutral,yes,Tee_Ctmd2,1,RT @__LightsPlease: I'm here for this RT @Raury: Who's responsible... _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ #Coachella2015 http://t.co/6m7zEP9Df0,,2015-01-06 13:01:00,5525710000000000,,Central Time (US & Canada)
neutral,yes,JaemieSures,0,Who is going? #Coachella2015 http://t.co/fWRQSVaIWQ,,2015-01-06 13:01:00,5525710000000000,Vancouver,Pacific Time (US & Canada)
neutral,yes,Artscphoto,1,RT @JCMaherPhoto: .@Coachella has released it's lineup for this years festival! Check it out! #Coachella2015 Coachella #coachellalineup httâ€_,,2015-01-06 13:00:00,5525700000000000,,Pacific Time (US & Canada)
neutral,yes,PatNasty24,0,DrakeAction BronsonAb-SoulVic MensaRakewonGhostfaceThe Full #Coachella2015 lineup: http://t.co/Ms34FUUtiW http://t.co/L5mQYZ8lSL,,2015-01-06 12:59:00,5525700000000000,704 - 843 - 757,Eastern Time (US & Canada)
neutral,yes,RyanPatrick1984,0,"And all of the sudden everyone is an AC/DC fan. ""No dude seriously they've been one my favorite bands since I was 15"" #Coachella2015",,2015-01-06 12:57:00,5525700000000000,San Diego,Pacific Time (US & Canada)
